Year,Race,Driver,Team,LapNumber,LapTime_seconds,Position,TireCompound,TireAge,PositionGroup,driver_win_rate,start_position,positions_gained,tire_degradation,race_phase,team_reliability
2025,16,LEC,Ferrari,17.0,83.67,4.0,MEDIUM,17.0,Top 5,0.0,4.0,0.0,0.07500000000000284,Middle,88.88888888888889
2025,16,LEC,Ferrari,18.0,83.449,4.0,MEDIUM,18.0,Top 5,0.0,4.0,0.0,-0.22100000000000364,Middle,88.88888888888889
2025,16,LEC,Ferrari,19.0,83.491,4.0,MEDIUM,19.0,Top 5,0.0,4.0,0.0,0.04200000000000159,Middle,88.88888888888889
2025,16,LEC,Ferrari,20.0,83.49,4.0,MEDIUM,20.0,Top 5,0.0,4.0,0.0,-0.0010000000000047748,Middle,88.88888888888889
2025,16,LEC,Ferrari,21.0,83.494,4.0,MEDIUM,21.0,Top 5,0.0,4.0,0.0,0.0040000000000048885,Middle,88.88888888888889
2025,16,LEC,Ferrari,22.0,83.313,4.0,MEDIUM,22.0,Top 5,0.0,4.0,0.0,-0.18099999999999739,Middle,88.88888888888889
2025,16,LEC,Ferrari,23.0,83.152,4.0,MEDIUM,23.0,Top 5,0.0,4.0,0.0,-0.16100000000000136,Middle,88.88888888888889
2025,16,LEC,Ferrari,24.0,83.263,4.0,MEDIUM,24.0,Top 5,0.0,4.0,0.0,0.1110000000000042,Middle,88.88888888888889
2025,16,LEC,Ferrari,25.0,83.111,4.0,MEDIUM,25.0,Top 5,0.0,4.0,0.0,-0.15200000000000102,Middle,88.88888888888889
2025,16,LEC,Ferrari,26.0,83.374,4.0,MEDIUM,26.0,Top 5,0.0,4.0,0.0,0.262999999999991,Middle,88.88888888888889
2025,16,LEC,Ferrari,27.0,82.98,4.0,MEDIUM,27.0,Top 5,0.0,4.0,0.0,-0.39399999999999125,Middle,88.88888888888889
2025,16,LEC,Ferrari,28.0,83.093,4.0,MEDIUM,28.0,Top 5,0.0,4.0,0.0,0.11299999999999955,Middle,88.88888888888889
2025,16,LEC,Ferrari,29.0,82.736,4.0,MEDIUM,29.0,Top 5,0.0,4.0,0.0,-0.3569999999999993,Middle,88.88888888888889
2025,16,LEC,Ferrari,30.0,82.972,4.0,MEDIUM,30.0,Top 5,0.0,4.0,0.0,0.23599999999999,Middle,88.88888888888889
2025,16,LEC,Ferrari,31.0,82.857,4.0,MEDIUM,31.0,Top 5,0.0,4.0,0.0,-0.11499999999999488,Middle,88.88888888888889
2025,16,LEC,Ferrari,32.0,82.975,4.0,MEDIUM,32.0,Top 5,0.0,4.0,0.0,0.117999999999995,Middle,88.88888888888889
2025,16,LEC,Ferrari,33.0,87.019,4.0,MEDIUM,33.0,Top 5,0.0,4.0,0.0,4.044000000000011,Middle,88.88888888888889
2025,16,LEC,Ferrari,34.0,102.973,6.0,HARD,1.0,6-10,0.0,4.0,-2.0,-0.018999999999991246,Middle,88.88888888888889
2025,16,LEC,Ferrari,35.0,82.17,6.0,HARD,2.0,6-10,0.0,4.0,-2.0,-20.802999999999997,Middle,88.88888888888889
2025,16,LEC,Ferrari,36.0,82.361,6.0,HARD,3.0,6-10,0.0,4.0,-2.0,0.1910000000000025,Middle,88.88888888888889
2025,16,LEC,Ferrari,37.0,82.374,6.0,HARD,4.0,6-10,0.0,4.0,-2.0,0.012999999999991019,Middle,88.88888888888889
2025,16,LEC,Ferrari,38.0,82.125,6.0,HARD,5.0,6-10,0.0,4.0,-2.0,-0.24899999999999523,Middle,88.88888888888889
2025,16,LEC,Ferrari,39.0,82.431,5.0,HARD,6.0,Top 5,0.0,4.0,-1.0,0.3059999999999974,Middle,88.88888888888889
2025,16,LEC,Ferrari,40.0,82.298,5.0,HARD,7.0,Top 5,0.0,4.0,-1.0,-0.13299999999999557,Middle,88.88888888888889
2025,16,LEC,Ferrari,41.0,82.272,4.0,HARD,8.0,Top 5,0.0,4.0,0.0,-0.02599999999999625,Late,88.88888888888889
2025,16,LEC,Ferrari,42.0,82.035,4.0,HARD,9.0,Top 5,0.0,4.0,0.0,-0.23700000000000898,Late,88.88888888888889
2025,16,LEC,Ferrari,43.0,81.818,4.0,HARD,10.0,Top 5,0.0,4.0,0.0,-0.21699999999999875,Late,88.88888888888889
2025,16,LEC,Ferrari,44.0,81.738,4.0,HARD,11.0,Top 5,0.0,4.0,0.0,-0.0799999999999983,Late,88.88888888888889
2025,16,LEC,Ferrari,45.0,81.673,4.0,HARD,12.0,Top 5,0.0,4.0,0.0,-0.06499999999999773,Late,88.88888888888889
2025,16,LEC,Ferrari,46.0,81.975,4.0,HARD,13.0,Top 5,0.0,4.0,0.0,0.3019999999999925,Late,88.88888888888889
2025,16,LEC,Ferrari,47.0,81.846,4.0,HARD,14.0,Top 5,0.0,4.0,0.0,-0.12899999999999068,Late,88.88888888888889
2025,16,LEC,Ferrari,48.0,81.586,4.0,HARD,15.0,Top 5,0.0,4.0,0.0,-0.2600000000000051,Late,88.88888888888889
2025,16,LEC,Ferrari,49.0,82.219,4.0,HARD,16.0,Top 5,0.0,4.0,0.0,0.6329999999999956,Late,88.88888888888889
2025,16,LEC,Ferrari,50.0,81.575,4.0,HARD,17.0,Top 5,0.0,4.0,0.0,-0.6439999999999912,Late,88.88888888888889
2025,16,LEC,Ferrari,51.0,81.901,4.0,HARD,18.0,Top 5,0.0,4.0,0.0,0.3259999999999934,Late,88.88888888888889
2025,16,LEC,Ferrari,52.0,81.913,4.0,HARD,19.0,Top 5,0.0,4.0,0.0,0.012000000000000455,Late,88.88888888888889
2025,16,LEC,Ferrari,53.0,81.294,4.0,HARD,20.0,Top 5,0.0,4.0,0.0,-0.6189999999999998,Late,88.88888888888889
2025,16,RUS,Mercedes,1.0,88.907,5.0,MEDIUM,1.0,Top 5,0.0,5.0,0.0,-0.018999999999991246,Early,100.0
2025,16,RUS,Mercedes,2.0,85.309,5.0,MEDIUM,2.0,Top 5,0.0,5.0,0.0,-3.597999999999999,Early,100.0
2025,16,RUS,Mercedes,3.0,85.346,5.0,MEDIUM,3.0,Top 5,0.0,5.0,0.0,0.03700000000000614,Early,100.0
2025,16,RUS,Mercedes,4.0,84.513,5.0,MEDIUM,4.0,Top 5,0.0,5.0,0.0,-0.8329999999999984,Early,100.0
2025,16,RUS,Mercedes,5.0,84.344,5.0,MEDIUM,5.0,Top 5,0.0,5.0,0.0,-0.16900000000001114,Early,100.0
2025,16,RUS,Mercedes,6.0,84.457,5.0,MEDIUM,6.0,Top 5,0.0,5.0,0.0,0.11299999999999955,Early,100.0
2025,16,RUS,Mercedes,7.0,83.94,5.0,MEDIUM,7.0,Top 5,0.0,5.0,0.0,-0.5169999999999959,Early,100.0
2025,16,RUS,Mercedes,8.0,83.88,5.0,MEDIUM,8.0,Top 5,0.0,5.0,0.0,-0.060000000000002274,Early,100.0
2025,16,RUS,Mercedes,9.0,84.068,5.0,MEDIUM,9.0,Top 5,0.0,5.0,0.0,0.1880000000000024,Early,100.0
2025,16,RUS,Mercedes,10.0,84.347,5.0,MEDIUM,10.0,Top 5,0.0,5.0,0.0,0.27899999999999636,Early,100.0
2025,16,RUS,Mercedes,11.0,84.124,5.0,MEDIUM,11.0,Top 5,0.0,5.0,0.0,-0.22299999999999898,Early,100.0
2025,16,RUS,Mercedes,12.0,83.83,5.0,MEDIUM,12.0,Top 5,0.0,5.0,0.0,-0.29399999999999693,Early,100.0
2025,16,RUS,Mercedes,13.0,83.569,5.0,MEDIUM,13.0,Top 5,0.0,5.0,0.0,-0.2609999999999957,Early,100.0
2025,16,RUS,Mercedes,14.0,83.932,5.0,MEDIUM,14.0,Top 5,0.0,5.0,0.0,0.36299999999999955,Early,100.0
2025,16,RUS,Mercedes,15.0,83.837,5.0,MEDIUM,15.0,Top 5,0.0,5.0,0.0,-0.09499999999999886,Early,100.0
2025,16,RUS,Mercedes,16.0,83.876,5.0,MEDIUM,16.0,Top 5,0.0,5.0,0.0,0.03900000000000148,Middle,100.0
2025,16,RUS,Mercedes,17.0,83.786,5.0,MEDIUM,17.0,Top 5,0.0,5.0,0.0,-0.09000000000000341,Middle,100.0
2025,16,RUS,Mercedes,18.0,83.656,5.0,MEDIUM,18.0,Top 5,0.0,5.0,0.0,-0.12999999999999545,Middle,100.0
2025,16,RUS,Mercedes,19.0,83.756,5.0,MEDIUM,19.0,Top 5,0.0,5.0,0.0,0.09999999999999432,Middle,100.0
2025,16,RUS,Mercedes,20.0,83.588,5.0,MEDIUM,20.0,Top 5,0.0,5.0,0.0,-0.16800000000000637,Middle,100.0
2025,16,RUS,Mercedes,21.0,83.432,5.0,MEDIUM,21.0,Top 5,0.0,5.0,0.0,-0.1559999999999917,Middle,100.0
2025,16,RUS,Mercedes,22.0,83.479,5.0,MEDIUM,22.0,Top 5,0.0,5.0,0.0,0.046999999999997044,Middle,100.0
2025,16,RUS,Mercedes,23.0,83.641,5.0,MEDIUM,23.0,Top 5,0.0,5.0,0.0,0.16200000000000614,Middle,100.0
2025,16,RUS,Mercedes,24.0,83.638,5.0,MEDIUM,24.0,Top 5,0.0,5.0,0.0,-0.0030000000000001137,Middle,100.0
2025,16,RUS,Mercedes,25.0,83.765,5.0,MEDIUM,25.0,Top 5,0.0,5.0,0.0,0.12699999999999534,Middle,100.0
2025,16,RUS,Mercedes,26.0,83.98,5.0,MEDIUM,26.0,Top 5,0.0,5.0,0.0,0.2150000000000034,Middle,100.0
2025,16,RUS,Mercedes,27.0,87.978,6.0,MEDIUM,27.0,6-10,0.0,5.0,-1.0,3.9979999999999905,Middle,100.0
2025,16,RUS,Mercedes,28.0,104.163,12.0,HARD,1.0,11-15,0.0,5.0,-7.0,-0.018999999999991246,Middle,100.0
2025,16,RUS,Mercedes,29.0,82.421,11.0,HARD,2.0,11-15,0.0,5.0,-6.0,-21.74199999999999,Middle,100.0
2025,16,RUS,Mercedes,30.0,82.601,11.0,HARD,3.0,11-15,0.0,5.0,-6.0,0.1799999999999926,Middle,100.0
2025,16,RUS,Mercedes,31.0,82.659,10.0,HARD,4.0,6-10,0.0,5.0,-5.0,0.058000000000006935,Middle,100.0
2025,16,RUS,Mercedes,32.0,82.701,9.0,HARD,5.0,6-10,0.0,5.0,-4.0,0.04199999999998738,Middle,100.0
2025,16,RUS,Mercedes,33.0,82.473,9.0,HARD,6.0,6-10,0.0,5.0,-4.0,-0.22799999999999443,Middle,100.0
2025,16,RUS,Mercedes,34.0,82.49,9.0,HARD,7.0,6-10,0.0,5.0,-4.0,0.016999999999995907,Middle,100.0
2025,16,RUS,Mercedes,35.0,82.847,8.0,HARD,8.0,6-10,0.0,5.0,-3.0,0.3569999999999993,Middle,100.0
2025,16,RUS,Mercedes,36.0,82.248,7.0,HARD,9.0,6-10,0.0,5.0,-2.0,-0.5989999999999895,Middle,100.0
2025,16,RUS,Mercedes,37.0,82.562,7.0,HARD,10.0,6-10,0.0,5.0,-2.0,0.31399999999999295,Middle,100.0
2025,16,RUS,Mercedes,38.0,82.43,7.0,HARD,11.0,6-10,0.0,5.0,-2.0,-0.1319999999999908,Middle,100.0
2025,16,RUS,Mercedes,39.0,82.341,6.0,HARD,12.0,6-10,0.0,5.0,-1.0,-0.08900000000001285,Middle,100.0
2025,16,RUS,Mercedes,40.0,82.112,6.0,HARD,13.0,6-10,0.0,5.0,-1.0,-0.2289999999999992,Middle,100.0
2025,16,RUS,Mercedes,41.0,82.008,6.0,HARD,14.0,6-10,0.0,5.0,-1.0,-0.1039999999999992,Late,100.0
2025,16,RUS,Mercedes,42.0,81.912,5.0,HARD,15.0,Top 5,0.0,5.0,0.0,-0.09599999999998943,Late,100.0
2025,16,RUS,Mercedes,43.0,81.984,5.0,HARD,16.0,Top 5,0.0,5.0,0.0,0.07199999999998852,Late,100.0
2025,16,RUS,Mercedes,44.0,82.048,5.0,HARD,17.0,Top 5,0.0,5.0,0.0,0.06400000000000716,Late,100.0
2025,16,RUS,Mercedes,45.0,81.8,5.0,HARD,18.0,Top 5,0.0,5.0,0.0,-0.24800000000000466,Late,100.0
2025,16,RUS,Mercedes,46.0,81.922,5.0,HARD,19.0,Top 5,0.0,5.0,0.0,0.12199999999999989,Late,100.0
2025,16,RUS,Mercedes,47.0,81.813,5.0,HARD,20.0,Top 5,0.0,5.0,0.0,-0.10899999999999466,Late,100.0
2025,16,RUS,Mercedes,48.0,82.496,5.0,HARD,21.0,Top 5,0.0,5.0,0.0,0.6829999999999927,Late,100.0
2025,16,RUS,Mercedes,49.0,81.965,5.0,HARD,22.0,Top 5,0.0,5.0,0.0,-0.5309999999999917,Late,100.0
2025,16,RUS,Mercedes,50.0,81.961,5.0,HARD,23.0,Top 5,0.0,5.0,0.0,-0.0040000000000048885,Late,100.0
2025,16,RUS,Mercedes,51.0,82.311,5.0,HARD,24.0,Top 5,0.0,5.0,0.0,0.3500000000000085,Late,100.0
2025,16,RUS,Mercedes,52.0,82.072,5.0,HARD,25.0,Top 5,0.0,5.0,0.0,-0.23900000000000432,Late,100.0
2025,16,RUS,Mercedes,53.0,81.888,5.0,HARD,26.0,Top 5,0.0,5.0,0.0,-0.1839999999999975,Late,100.0
2025,16,HAM,Ferrari,1.0,90.49,8.0,MEDIUM,1.0,6-10,0.0,8.0,0.0,-0.018999999999991246,Early,88.88888888888889
2025,16,HAM,Ferrari,2.0,85.502,8.0,MEDIUM,2.0,6-10,0.0,8.0,0.0,-4.9879999999999995,Early,88.88888888888889
2025,16,HAM,Ferrari,3.0,85.486,8.0,MEDIUM,3.0,6-10,0.0,8.0,0.0,-0.015999999999991132,Early,88.88888888888889
2025,16,HAM,Ferrari,4.0,84.744,8.0,MEDIUM,4.0,6-10,0.0,8.0,0.0,-0.7420000000000044,Early,88.88888888888889
2025,16,HAM,Ferrari,5.0,83.942,7.0,MEDIUM,5.0,6-10,0.0,8.0,1.0,-0.8020000000000067,Early,88.88888888888889
2025,16,HAM,Ferrari,6.0,84.175,7.0,MEDIUM,6.0,6-10,0.0,8.0,1.0,0.2330000000000041,Early,88.88888888888889
2025,16,HAM,Ferrari,7.0,84.057,6.0,MEDIUM,7.0,6-10,0.0,8.0,2.0,-0.117999999999995,Early,88.88888888888889
2025,16,HAM,Ferrari,8.0,84.646,6.0,MEDIUM,8.0,6-10,0.0,8.0,2.0,0.5889999999999986,Early,88.88888888888889
2025,16,HAM,Ferrari,9.0,83.894,6.0,MEDIUM,9.0,6-10,0.0,8.0,2.0,-0.7519999999999953,Early,88.88888888888889
2025,16,HAM,Ferrari,10.0,83.824,6.0,MEDIUM,10.0,6-10,0.0,8.0,2.0,-0.07000000000000739,Early,88.88888888888889
2025,16,HAM,Ferrari,11.0,83.876,6.0,MEDIUM,11.0,6-10,0.0,8.0,2.0,0.05200000000000671,Early,88.88888888888889
2025,16,HAM,Ferrari,12.0,84.336,6.0,MEDIUM,12.0,6-10,0.0,8.0,2.0,0.45999999999999375,Early,88.88888888888889
2025,16,HAM,Ferrari,13.0,84.591,6.0,MEDIUM,13.0,6-10,0.0,8.0,2.0,0.25499999999999545,Early,88.88888888888889
2025,16,HAM,Ferrari,14.0,83.879,6.0,MEDIUM,14.0,6-10,0.0,8.0,2.0,-0.7119999999999891,Early,88.88888888888889
2025,16,HAM,Ferrari,15.0,83.54,6.0,MEDIUM,15.0,6-10,0.0,8.0,2.0,-0.33899999999999864,Early,88.88888888888889
2025,16,HAM,Ferrari,16.0,83.743,6.0,MEDIUM,16.0,6-10,0.0,8.0,2.0,0.20299999999998875,Middle,88.88888888888889
2025,16,HAM,Ferrari,17.0,83.689,6.0,MEDIUM,17.0,6-10,0.0,8.0,2.0,-0.054000000000002046,Middle,88.88888888888889
2025,16,HAM,Ferrari,18.0,83.702,6.0,MEDIUM,18.0,6-10,0.0,8.0,2.0,0.01300000000000523,Middle,88.88888888888889
2025,16,HAM,Ferrari,19.0,83.513,6.0,MEDIUM,19.0,6-10,0.0,8.0,2.0,-0.18899999999999295,Middle,88.88888888888889
2025,16,HAM,Ferrari,20.0,83.408,6.0,MEDIUM,20.0,6-10,0.0,8.0,2.0,-0.10500000000000398,Middle,88.88888888888889
2025,16,HAM,Ferrari,21.0,83.472,6.0,MEDIUM,21.0,6-10,0.0,8.0,2.0,0.06399999999999295,Middle,88.88888888888889
2025,16,HAM,Ferrari,22.0,83.446,6.0,MEDIUM,22.0,6-10,0.0,8.0,2.0,-0.02599999999999625,Middle,88.88888888888889
2025,16,HAM,Ferrari,23.0,83.406,6.0,MEDIUM,23.0,6-10,0.0,8.0,2.0,-0.03999999999999204,Middle,88.88888888888889
2025,16,HAM,Ferrari,24.0,83.675,6.0,MEDIUM,24.0,6-10,0.0,8.0,2.0,0.26899999999999125,Middle,88.88888888888889
2025,16,HAM,Ferrari,25.0,83.518,6.0,MEDIUM,25.0,6-10,0.0,8.0,2.0,-0.15699999999999648,Middle,88.88888888888889
2025,16,HAM,Ferrari,26.0,83.961,6.0,MEDIUM,26.0,6-10,0.0,8.0,2.0,0.44299999999999784,Middle,88.88888888888889
2025,16,HAM,Ferrari,27.0,83.412,5.0,MEDIUM,27.0,Top 5,0.0,8.0,3.0,-0.5489999999999924,Middle,88.88888888888889
2025,16,HAM,Ferrari,28.0,83.398,5.0,MEDIUM,28.0,Top 5,0.0,8.0,3.0,-0.014000000000010004,Middle,88.88888888888889
2025,16,HAM,Ferrari,29.0,83.044,5.0,MEDIUM,29.0,Top 5,0.0,8.0,3.0,-0.3539999999999992,Middle,88.88888888888889
2025,16,HAM,Ferrari,30.0,83.463,5.0,MEDIUM,30.0,Top 5,0.0,8.0,3.0,0.41899999999999693,Middle,88.88888888888889
2025,16,HAM,Ferrari,31.0,83.636,5.0,MEDIUM,31.0,Top 5,0.0,8.0,3.0,0.17300000000000182,Middle,88.88888888888889
2025,16,HAM,Ferrari,32.0,83.208,5.0,MEDIUM,32.0,Top 5,0.0,8.0,3.0,-0.42799999999999727,Middle,88.88888888888889
2025,16,HAM,Ferrari,33.0,83.01,5.0,MEDIUM,33.0,Top 5,0.0,8.0,3.0,-0.1979999999999933,Middle,88.88888888888889
2025,16,HAM,Ferrari,34.0,83.291,4.0,MEDIUM,34.0,Top 5,0.0,8.0,4.0,0.2809999999999917,Middle,88.88888888888889
2025,16,HAM,Ferrari,35.0,82.992,4.0,MEDIUM,35.0,Top 5,0.0,8.0,4.0,-0.2989999999999924,Middle,88.88888888888889
2025,16,HAM,Ferrari,36.0,82.99,4.0,MEDIUM,36.0,Top 5,0.0,8.0,4.0,-0.0020000000000095497,Middle,88.88888888888889
2025,16,HAM,Ferrari,37.0,82.878,4.0,MEDIUM,37.0,Top 5,0.0,8.0,4.0,-0.11199999999999477,Middle,88.88888888888889
2025,16,HAM,Ferrari,38.0,87.181,4.0,MEDIUM,38.0,Top 5,0.0,8.0,4.0,4.302999999999997,Middle,88.88888888888889
2025,16,HAM,Ferrari,39.0,102.775,9.0,HARD,1.0,6-10,0.0,8.0,-1.0,-0.018999999999991246,Middle,88.88888888888889
2025,16,HAM,Ferrari,40.0,82.194,9.0,HARD,2.0,6-10,0.0,8.0,-1.0,-20.581000000000003,Middle,88.88888888888889
2025,16,HAM,Ferrari,41.0,82.308,8.0,HARD,3.0,6-10,0.0,8.0,0.0,0.11400000000000432,Late,88.88888888888889
2025,16,HAM,Ferrari,42.0,81.898,6.0,HARD,4.0,6-10,0.0,8.0,2.0,-0.4100000000000108,Late,88.88888888888889
2025,16,HAM,Ferrari,43.0,81.917,6.0,HARD,5.0,6-10,0.0,8.0,2.0,0.019000000000005457,Late,88.88888888888889
2025,16,HAM,Ferrari,44.0,82.037,6.0,HARD,6.0,6-10,0.0,8.0,2.0,0.12000000000000455,Late,88.88888888888889
2025,16,HAM,Ferrari,45.0,81.83,6.0,HARD,7.0,6-10,0.0,8.0,2.0,-0.20700000000000784,Late,88.88888888888889
2025,16,HAM,Ferrari,46.0,81.775,6.0,HARD,8.0,6-10,0.0,8.0,2.0,-0.05499999999999261,Late,88.88888888888889
2025,16,HAM,Ferrari,47.0,81.657,6.0,HARD,9.0,6-10,0.0,8.0,2.0,-0.11800000000000921,Late,88.88888888888889
2025,16,HAM,Ferrari,48.0,81.612,6.0,HARD,10.0,6-10,0.0,8.0,2.0,-0.045000000000001705,Late,88.88888888888889
2025,16,HAM,Ferrari,49.0,81.701,6.0,HARD,11.0,6-10,0.0,8.0,2.0,0.08899999999999864,Late,88.88888888888889
2025,16,HAM,Ferrari,50.0,81.546,6.0,HARD,12.0,6-10,0.0,8.0,2.0,-0.15499999999998693,Late,88.88888888888889
2025,16,HAM,Ferrari,51.0,81.906,6.0,HARD,13.0,6-10,0.0,8.0,2.0,0.35999999999999943,Late,88.88888888888889
2025,16,HAM,Ferrari,52.0,81.743,6.0,HARD,14.0,6-10,0.0,8.0,2.0,-0.16300000000001091,Late,88.88888888888889
2025,16,HAM,Ferrari,53.0,81.857,6.0,HARD,15.0,6-10,0.0,8.0,2.0,0.11400000000000432,Late,88.88888888888889
2025,16,ALB,Williams,1.0,92.851,13.0,HARD,1.0,11-15,0.0,13.0,0.0,-0.018999999999991246,Early,66.66666666666666
2025,16,ALB,Williams,2.0,85.762,13.0,HARD,2.0,11-15,0.0,13.0,0.0,-7.088999999999999,Early,66.66666666666666
2025,16,ALB,Williams,3.0,85.238,13.0,HARD,3.0,11-15,0.0,13.0,0.0,-0.5240000000000009,Early,66.66666666666666
2025,16,ALB,Williams,4.0,85.427,13.0,HARD,4.0,11-15,0.0,13.0,0.0,0.18900000000000716,Early,66.66666666666666
2025,16,ALB,Williams,5.0,84.598,13.0,HARD,5.0,11-15,0.0,13.0,0.0,-0.8290000000000077,Early,66.66666666666666
2025,16,ALB,Williams,6.0,84.743,13.0,HARD,6.0,11-15,0.0,13.0,0.0,0.14499999999999602,Early,66.66666666666666
2025,16,ALB,Williams,7.0,84.736,13.0,HARD,7.0,11-15,0.0,13.0,0.0,-0.006999999999990791,Early,66.66666666666666
2025,16,ALB,Williams,8.0,84.553,13.0,HARD,8.0,11-15,0.0,13.0,0.0,-0.18300000000000693,Early,66.66666666666666
2025,16,ALB,Williams,9.0,84.647,13.0,HARD,9.0,11-15,0.0,13.0,0.0,0.0940000000000083,Early,66.66666666666666
2025,16,ALB,Williams,10.0,84.453,13.0,HARD,10.0,11-15,0.0,13.0,0.0,-0.19400000000000261,Early,66.66666666666666
2025,16,ALB,Williams,11.0,84.514,13.0,HARD,11.0,11-15,0.0,13.0,0.0,0.06099999999999284,Early,66.66666666666666
2025,16,ALB,Williams,12.0,84.559,13.0,HARD,12.0,11-15,0.0,13.0,0.0,0.045000000000001705,Early,66.66666666666666
2025,16,ALB,Williams,13.0,84.413,13.0,HARD,13.0,11-15,0.0,13.0,0.0,-0.1460000000000008,Early,66.66666666666666
2025,16,ALB,Williams,14.0,84.212,13.0,HARD,14.0,11-15,0.0,13.0,0.0,-0.2009999999999934,Early,66.66666666666666
2025,16,ALB,Williams,15.0,84.431,13.0,HARD,15.0,11-15,0.0,13.0,0.0,0.2189999999999941,Early,66.66666666666666
2025,16,ALB,Williams,16.0,84.499,13.0,HARD,16.0,11-15,0.0,13.0,0.0,0.06799999999999784,Middle,66.66666666666666
2025,16,ALB,Williams,17.0,84.422,13.0,HARD,17.0,11-15,0.0,13.0,0.0,-0.07699999999999818,Middle,66.66666666666666
2025,16,ALB,Williams,18.0,84.738,12.0,HARD,18.0,11-15,0.0,13.0,1.0,0.3160000000000025,Middle,66.66666666666666
2025,16,ALB,Williams,19.0,84.251,11.0,HARD,19.0,11-15,0.0,13.0,2.0,-0.48699999999999477,Middle,66.66666666666666
2025,16,ALB,Williams,20.0,84.239,11.0,HARD,20.0,11-15,0.0,13.0,2.0,-0.012000000000000455,Middle,66.66666666666666
2025,16,ALB,Williams,21.0,83.815,9.0,HARD,21.0,6-10,0.0,13.0,4.0,-0.4240000000000066,Middle,66.66666666666666
2025,16,ALB,Williams,22.0,83.738,9.0,HARD,22.0,6-10,0.0,13.0,4.0,-0.07699999999999818,Middle,66.66666666666666
2025,16,ALB,Williams,23.0,83.781,9.0,HARD,23.0,6-10,0.0,13.0,4.0,0.043000000000006366,Middle,66.66666666666666
2025,16,ALB,Williams,24.0,83.867,9.0,HARD,24.0,6-10,0.0,13.0,4.0,0.08599999999999852,Middle,66.66666666666666
2025,16,ALB,Williams,25.0,83.726,8.0,HARD,25.0,6-10,0.0,13.0,5.0,-0.14100000000000534,Middle,66.66666666666666
2025,16,ALB,Williams,26.0,83.246,8.0,HARD,26.0,6-10,0.0,13.0,5.0,-0.480000000000004,Middle,66.66666666666666
2025,16,ALB,Williams,27.0,83.723,8.0,HARD,27.0,6-10,0.0,13.0,5.0,0.47700000000000387,Middle,66.66666666666666
2025,16,ALB,Williams,28.0,83.349,6.0,HARD,28.0,6-10,0.0,13.0,7.0,-0.3739999999999952,Middle,66.66666666666666
2025,16,ALB,Williams,29.0,83.229,6.0,HARD,29.0,6-10,0.0,13.0,7.0,-0.12000000000000455,Middle,66.66666666666666
2025,16,ALB,Williams,30.0,83.129,6.0,HARD,30.0,6-10,0.0,13.0,7.0,-0.09999999999999432,Middle,66.66666666666666
2025,16,ALB,Williams,31.0,83.005,6.0,HARD,31.0,6-10,0.0,13.0,7.0,-0.12400000000000944,Middle,66.66666666666666
2025,16,ALB,Williams,32.0,83.149,6.0,HARD,32.0,6-10,0.0,13.0,7.0,0.14400000000000546,Middle,66.66666666666666
2025,16,ALB,Williams,33.0,82.995,6.0,HARD,33.0,6-10,0.0,13.0,7.0,-0.15399999999999636,Middle,66.66666666666666
2025,16,ALB,Williams,34.0,82.906,5.0,HARD,34.0,Top 5,0.0,13.0,8.0,-0.08899999999999864,Middle,66.66666666666666
2025,16,ALB,Williams,35.0,82.497,5.0,HARD,35.0,Top 5,0.0,13.0,8.0,-0.409000000000006,Middle,66.66666666666666
2025,16,ALB,Williams,36.0,82.609,5.0,HARD,36.0,Top 5,0.0,13.0,8.0,0.11199999999999477,Middle,66.66666666666666
2025,16,ALB,Williams,37.0,82.729,5.0,HARD,37.0,Top 5,0.0,13.0,8.0,0.12000000000000455,Middle,66.66666666666666
2025,16,ALB,Williams,38.0,82.658,5.0,HARD,38.0,Top 5,0.0,13.0,8.0,-0.07099999999999795,Middle,66.66666666666666
2025,16,ALB,Williams,39.0,82.673,4.0,HARD,39.0,Top 5,0.0,13.0,9.0,0.015000000000000568,Middle,66.66666666666666
2025,16,ALB,Williams,40.0,82.574,4.0,HARD,40.0,Top 5,0.0,13.0,9.0,-0.09900000000000375,Middle,66.66666666666666
2025,16,ALB,Williams,41.0,86.328,5.0,HARD,41.0,Top 5,0.0,13.0,8.0,3.754000000000005,Late,66.66666666666666
2025,16,ALB,Williams,42.0,102.767,10.0,MEDIUM,1.0,6-10,0.0,13.0,3.0,-0.018999999999991246,Late,66.66666666666666
2025,16,ALB,Williams,43.0,81.899,10.0,MEDIUM,2.0,6-10,0.0,13.0,3.0,-20.867999999999995,Late,66.66666666666666
2025,16,ALB,Williams,44.0,82.126,9.0,MEDIUM,3.0,6-10,0.0,13.0,4.0,0.22700000000000387,Late,66.66666666666666
2025,16,ALB,Williams,45.0,82.034,9.0,MEDIUM,4.0,6-10,0.0,13.0,4.0,-0.09199999999999875,Late,66.66666666666666
2025,16,ALB,Williams,46.0,81.745,9.0,MEDIUM,5.0,6-10,0.0,13.0,4.0,-0.2890000000000015,Late,66.66666666666666
2025,16,ALB,Williams,47.0,81.63,9.0,MEDIUM,6.0,6-10,0.0,13.0,4.0,-0.1150000000000091,Late,66.66666666666666
2025,16,ALB,Williams,48.0,81.96,9.0,MEDIUM,7.0,6-10,0.0,13.0,4.0,0.3299999999999983,Late,66.66666666666666
2025,16,ALB,Williams,49.0,82.693,8.0,MEDIUM,8.0,6-10,0.0,13.0,5.0,0.7330000000000041,Late,66.66666666666666
